--------------------------------------------------------------------------------
My Process Logs: Sun Oct  1 23:25:27 2023
--------------------------------------------------------------------------------

{'name': 'dcondemand.exe', 'pid': 13288, 'username': 'NT AUTHORITY\\SYSTEM', 'vms': 8.3125}
{'name': 'DellSupportAssistRemedationService.exe', 'pid': 13292, 'username': 'NT AUTHORITY\\SYSTEM', 'vms': 73.6953125}
{'name': 'Dell.TechHub.Instrumentation.UserProcess.exe', 'pid': 13316, 'username': 'NT AUTHORITY\\SYSTEM', 'vms': 45.69921875}
{'name': 'Dell.DCF.UA.Bradbury.API.SubAgent.exe', 'pid': 13384, 'username': 'NT AUTHORITY\\SYSTEM', 'vms': 52.9453125}
{'name': 'conhost.exe', 'pid': 13396, 'username': 'NT AUTHORITY\\SYSTEM', 'vms': 6.58203125}
{'name': 'Dell.TechHub.DataManager.SubAgent.exe', 'pid': 13460, 'username': 'NT AUTHORITY\\SYSTEM', 'vms': 66.46484375}
{'name': 'conhost.exe', 'pid': 13480, 'username': 'NT AUTHORITY\\SYSTEM', 'vms': 6.5859375}
{'name': 'Dell.TechHub.Instrumentation.SubAgent.exe', 'pid': 13536, 'username': 'NT AUTHORITY\\SYSTEM', 'vms': 97.875}
{'name': 'conhost.exe', 'pid': 13564, 'username': 'NT AUTHORITY\\SYSTEM', 'vms': 6.54296875}
{'name': 'SgrmBroker.exe', 'pid': 13692, 'username': 'NT AUTHORITY\\SYSTEM', 'vms': 7.07421875}
{'name': 'SupportAssistAgent.exe', 'pid': 13996, 'username': 'NT AUTHORITY\\SYSTEM', 'vms': 168.06640625}
{'name': 'Code.exe', 'pid': 14008, 'username': 'DC2\\ashinde05', 'vms': 131.0234375}
{'name': 'uhssvc.exe', 'pid': 14060, 'username': 'NT AUTHORITY\\SYSTEM', 'vms': 1.41015625}
{'name': 'svchost.exe', 'pid': 14148, 'username': 'NT AUTHORITY\\SYSTEM', 'vms': 5.87109375}
{'name': 'slack.exe', 'pid': 14228, 'username': 'DC2\\ashinde05', 'vms': 12.12890625}
{'name': 'MoUsoCoreWorker.exe', 'pid': 14384, 'username': 'NT AUTHORITY\\SYSTEM', 'vms': 15.04296875}
{'name': 'svchost.exe', 'pid': 14436, 'username': 'DC2\\ashinde05', 'vms': 2.98828125}
{'name': 'plugin_host-3.3.exe', 'pid': 14504, 'username': 'DC2\\ashinde05', 'vms': 45.34765625}
{'name': 'DDVDataCollector.exe', 'pid': 14788, 'username': 'NT AUTHORITY\\SYSTEM', 'vms': 60.421875}
{'name': 'DDVCollectorSvcApi.exe', 'pid': 14884, 'username': 'NT AUTHORITY\\SYSTEM', 'vms': 1.7890625}
{'name': 'Code.exe', 'pid': 14896, 'username': 'DC2\\ashinde05', 'vms': 32.5859375}
{'name': 'chrome.exe', 'pid': 14932, 'username': 'DC2\\ashinde05', 'vms': 13.66015625}
{'name': 'svchost.exe', 'pid': 15080, 'username': 'NT AUTHORITY\\SYSTEM', 'vms': 16.86328125}
{'name': 'Code.exe', 'pid': 15444, 'username': 'DC2\\ashinde05', 'vms': 88.984375}
{'name': 'svchost.exe', 'pid': 15788, 'username': 'NT AUTHORITY\\SYSTEM', 'vms': 4.484375}
{'name': 'conhost.exe', 'pid': 15808, 'username': 'DC2\\ashinde05', 'vms': 8.05859375}
{'name': 'plugin_host-3.8.exe', 'pid': 15876, 'username': 'DC2\\ashinde05', 'vms': 16.421875}
{'name': 'powershell.exe', 'pid': 16388, 'username': 'DC2\\ashinde05', 'vms': 61.015625}
{'name': 'chrome.exe', 'pid': 16704, 'username': 'DC2\\ashinde05', 'vms': 43.3671875}
{'name': 'python.exe', 'pid': 16936, 'username': 'DC2\\ashinde05', 'vms': 14.50390625}
{'name': 'chrome.exe', 'pid': 16952, 'username': 'DC2\\ashinde05', 'vms': 187.55859375}
{'name': 'chrome.exe', 'pid': 17144, 'username': 'DC2\\ashinde05', 'vms': 22.92578125}
{'name': 'chrome.exe', 'pid': 17160, 'username': 'DC2\\ashinde05', 'vms': 30.4453125}
{'name': 'chrome.exe', 'pid': 17180, 'username': 'DC2\\ashinde05', 'vms': 74.875}
